Ambientalismo orienta SIM/NÃO/LIBERADO,nome_proposicao,ementa_proposicao,obj_votacao,resumo,data,data_apresentacao_proposicao,autor,indexacao_proposicao,tema,uri_tramitacao,id_proposicao,id_votacao,descricao_efeitos,is_nominal
NA,PL 735/2020,"Fica criado o abono destinado a feirantes e agricultores familiares que se encontram em isolamento ou quarentena em razão da pandemia do COVID-19, consoante a Lei 13.979, de 6 de fevereiro de 2020, e que apresentam-se impossibilitados de comercializar sua produção também por medidas determinadas pelos executivos municipais.

NOVA EMENTA: Dispõe sobre medidas emergenciais de amparo aos agricultores familiares do Brasil para mitigar os impactos socioeconômicos da Covid-19; altera as Leis nºs 13.340, de 28 de setembro de 2016, e 13.606, de 9 de janeiro de 2018; e dá outras providências (Lei Assis Carvalho).",Votação em turno único.,"Aprovado o Substitutivo ao Projeto de Lei nº 735, de 2020, adotado pelo Relator da Comissão Especial, ressalvado o destaque.",2020-07-20T17:07:08,18/03/2020,"Enio Verri - PT/PR, Célio Moura - PT/TO, José Guimarães - PT/CE, Helder Salomão - PT/ES, Pedro Uczai - PT/SC, Professora Rosa Neide - PT/MT, Waldenor Pereira - PT/BA, Erika Kokay - PT/DF, Maria do Rosário - PT/RS, Natália Bonavides - PT/RN, Marília Arraes - PT/PE, João Daniel - PT/SE, Carlos Veras - PT/PE, Valmir Assunção - PT/BA, Airton Faleiro - PT/PA, Vicentinho - PT/SP, Zeca Dirceu - PT/PR, Jorge Solla - PT/BA, Afonso Florence - PT/BA, Leonardo Monteiro - PT/MG, Beto Faro - PT/PA, Arlindo Chinaglia - PT/SP, Paulo Teixeira - PT/SP, Zé Carlos - PT/MA, Alexandre Padilha - PT/SP, Luizianne Lins - PT/CE, Marcon - PT/RS, Rogério Correia - PT/MG, Rejane Dias - PT/PI, Rubens Otoni - PT/GO, José Ricardo - PT/AM, José Airton Félix Cirilo - PT/CE, Nilto Tatto - PT/SP, Bohn Gass - PT/RS, Patrus Ananias - PT/MG, Alencar Santana Braga - PT/SP, Frei Anastacio Ribeiro - PT/PB, Margarida Salomão - PT/MG, Padre João - PT/MG, Paulão - PT/AL, Joseildo Ramos - PT/BA, Vander Loubet - PT/MS, Paulo Pimenta - PT/RS, Zé Neto - PT/BA, Gleisi Hoffmann - PT/PR, Rui Falcão - PT/SP, Reginaldo Lopes - PT/MG, Paulo Guedes - PT/MG","Criação, abono, feirante, agricultor familiar, isolamento social, quarentena (saúde), pandemia, coronavírus, impossibilidade, comercialização, produção agrícola.","Agricultura, Pecuária, Pesca e Extrativismo, Previdência e Assistência Social, Saúde",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2239605,2239605,2239605-65,NA,NA
NA,PL 735/2020,"Fica criado o abono destinado a feirantes e agricultores familiares que se encontram em isolamento ou quarentena em razão da pandemia do COVID-19, consoante a Lei 13.979, de 6 de fevereiro de 2020, e que apresentam-se impossibilitados de comercializar sua produção também por medidas determinadas pelos executivos municipais.

NOVA EMENTA: Dispõe sobre medidas emergenciais de amparo aos agricultores familiares do Brasil para mitigar os impactos socioeconômicos da Covid-19; altera as Leis nºs 13.340, de 28 de setembro de 2016, e 13.606, de 9 de janeiro de 2018; e dá outras providências (Lei Assis Carvalho).",NA,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 886/2020, por ter sido aprovado o REQ 533/2020 que está apensado ao primeiro.",2020-06-09T15:06:43,18/03/2020,"Enio Verri - PT/PR, Célio Moura - PT/TO, José Guimarães - PT/CE, Helder Salomão - PT/ES, Pedro Uczai - PT/SC, Professora Rosa Neide - PT/MT, Waldenor Pereira - PT/BA, Erika Kokay - PT/DF, Maria do Rosário - PT/RS, Natália Bonavides - PT/RN, Marília Arraes - PT/PE, João Daniel - PT/SE, Carlos Veras - PT/PE, Valmir Assunção - PT/BA, Airton Faleiro - PT/PA, Vicentinho - PT/SP, Zeca Dirceu - PT/PR, Jorge Solla - PT/BA, Afonso Florence - PT/BA, Leonardo Monteiro - PT/MG, Beto Faro - PT/PA, Arlindo Chinaglia - PT/SP, Paulo Teixeira - PT/SP, Zé Carlos - PT/MA, Alexandre Padilha - PT/SP, Luizianne Lins - PT/CE, Marcon - PT/RS, Rogério Correia - PT/MG, Rejane Dias - PT/PI, Rubens Otoni - PT/GO, José Ricardo - PT/AM, José Airton Félix Cirilo - PT/CE, Nilto Tatto - PT/SP, Bohn Gass - PT/RS, Patrus Ananias - PT/MG, Alencar Santana Braga - PT/SP, Frei Anastacio Ribeiro - PT/PB, Margarida Salomão - PT/MG, Padre João - PT/MG, Paulão - PT/AL, Joseildo Ramos - PT/BA, Vander Loubet - PT/MS, Paulo Pimenta - PT/RS, Zé Neto - PT/BA, Gleisi Hoffmann - PT/PR, Rui Falcão - PT/SP, Reginaldo Lopes - PT/MG, Paulo Guedes - PT/MG","Criação, abono, feirante, agricultor familiar, isolamento social, quarentena (saúde), pandemia, coronavírus, impossibilidade, comercialização, produção agrícola.","Agricultura, Pecuária, Pesca e Extrativismo, Previdência e Assistência Social, Saúde",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2239605,2239605,2239605-31,NA,NA
NA,MPV 993/2020,Autoriza a prorrogação de contratos por tempo determinado no âmbito do Instituto Nacional de Colonização e Reforma Agrária - INCRA.,Votação da Redação Final.,"Aprovada a Redação Final assinada pelo Relator, Dep. Evair Vieira de Melo (PP-ES).",2020-11-18T19:03:18,28/07/2020," Poder Executivo, Poder Executivo","Autorização, Instituto Nacional de Colonização e Reforma Agrária (INCRA), prorrogação, contrato por prazo determinado, trabalhador temporário, regularização fundiária, Amazônia Legal.","Administração Pública, Estrutura Fundiária, Trabalho e Emprego",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,2258964,2258964-80,NA,NA
NA,MPV 993/2020,Autoriza a prorrogação de contratos por tempo determinado no âmbito do Instituto Nacional de Colonização e Reforma Agrária - INCRA.,"Votação, quanto ao mérito, em turno único.","Aprovada a Medida Provisória nº 993, de 2020, ressalvados os destaques.",2020-11-18T18:27:52,28/07/2020," Poder Executivo, Poder Executivo","Autorização, Instituto Nacional de Colonização e Reforma Agrária (INCRA), prorrogação, contrato por prazo determinado, trabalhador temporário, regularização fundiária, Amazônia Legal.","Administração Pública, Estrutura Fundiária, Trabalho e Emprego",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,2258964,2258964-66,NA,NA
NA,MPV 993/2020,Autoriza a prorrogação de contratos por tempo determinado no âmbito do Instituto Nacional de Colonização e Reforma Agrária - INCRA.,"Votação das Emendas de Comissão, com parecer pela rejeição, ressalvados os Destaques.","Rejeitadas as Emendas de Comissão, com parecer pela rejeição.",2020-11-18T18:26:00,28/07/2020," Poder Executivo, Poder Executivo","Autorização, Instituto Nacional de Colonização e Reforma Agrária (INCRA), prorrogação, contrato por prazo determinado, trabalhador temporário, regularização fundiária, Amazônia Legal.","Administração Pública, Estrutura Fundiária, Trabalho e Emprego",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,2258964,2258964-64,NA,NA
NA,MPV 993/2020,Autoriza a prorrogação de contratos por tempo determinado no âmbito do Instituto Nacional de Colonização e Reforma Agrária - INCRA.,Votação preliminar em turno único.,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",2020-11-18T18:24:21,28/07/2020," Poder Executivo, Poder Executivo","Autorização, Instituto Nacional de Colonização e Reforma Agrária (INCRA), prorrogação, contrato por prazo determinado, trabalhador temporário, regularização fundiária, Amazônia Legal.","Administração Pública, Estrutura Fundiária, Trabalho e Emprego",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,2258964,2258964-62,NA,NA
NA,MPV 996/2020,"Institui o Programa Casa Verde e Amarela

NOVA EMENTA: Institui o Programa Casa Verde e Amarela; altera as Leis nºs 8.036, de 11 de maio de 1990, 8.100, de 5 de dezembro de 1990, 8.677, de 13 de julho de 1993, 11.124, de 16 de junho de 2005, 11.977, de 7 de julho de 2009, 12.024, de 27 de agosto de 2009, 13.465, de 11 de julho de 2017, e 6.766, de 19 de dezembro de 1979; e revoga a Lei nº 13.439, de 27 de abril de 2017",Votação da Redação Final.,"Aprovada a Redação Final assinada pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL).",2020-12-03T19:52:20,26/08/2020," Poder Executivo, Poder Executivo","Criação, Programa Casa Verde e Amarela, programa habitacional, aquisição, casa própria, família, área urbana, área rural. _Financiamento, regularização fundiária, reforma, imóvel. _Formalização, contrato, Programa Casa Verde e Amarela, registro, mulher, chefe de família. _Dissolução, união estável, separação judicial, divórcio, imóvel, Programa Casa Verde e Amarela, título de propriedade, registro, mulher. _Alteração, Lei do FGTS, Conselho Curador do Fundo de Garantia do Tempo de Serviço (CCFGTS). _Alteração, lei federal, Cadastro Nacional de Mutuários (CADMUT), Sistema Financeiro de Habitação (SFH). _Alteração, lei federal, Fundo de Desenvolvimento Social (FDS). _Alteração, Lei do Sistema Nacional de Habitação de Interesse Social, competência, Ministério do Desenvolvimento Regional. _Alteração, Lei do Programa Minha Casa, Minha Vida. _Alteração, lei federal, Regularização fundiária urbana (Reurb). _Revogação, lei federal, Cartão Reforma.","Cidades e Desenvolvimento Urbano, Direitos Humanos e Minorias, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,2260971,2260971-161,NA,NA
NA,MPV 996/2020,"Institui o Programa Casa Verde e Amarela

NOVA EMENTA: Institui o Programa Casa Verde e Amarela; altera as Leis nºs 8.036, de 11 de maio de 1990, 8.100, de 5 de dezembro de 1990, 8.677, de 13 de julho de 1993, 11.124, de 16 de junho de 2005, 11.977, de 7 de julho de 2009, 12.024, de 27 de agosto de 2009, 13.465, de 11 de julho de 2017, e 6.766, de 19 de dezembro de 1979; e revoga a Lei nº 13.439, de 27 de abril de 2017",Votação da Emenda de Redação nº 1.,Aprovada a Emenda de Redação nº 1.,2020-12-03T19:51:36,26/08/2020," Poder Executivo, Poder Executivo","Criação, Programa Casa Verde e Amarela, programa habitacional, aquisição, casa própria, família, área urbana, área rural. _Financiamento, regularização fundiária, reforma, imóvel. _Formalização, contrato, Programa Casa Verde e Amarela, registro, mulher, chefe de família. _Dissolução, união estável, separação judicial, divórcio, imóvel, Programa Casa Verde e Amarela, título de propriedade, registro, mulher. _Alteração, Lei do FGTS, Conselho Curador do Fundo de Garantia do Tempo de Serviço (CCFGTS). _Alteração, lei federal, Cadastro Nacional de Mutuários (CADMUT), Sistema Financeiro de Habitação (SFH). _Alteração, lei federal, Fundo de Desenvolvimento Social (FDS). _Alteração, Lei do Sistema Nacional de Habitação de Interesse Social, competência, Ministério do Desenvolvimento Regional. _Alteração, Lei do Programa Minha Casa, Minha Vida. _Alteração, lei federal, Regularização fundiária urbana (Reurb). _Revogação, lei federal, Cartão Reforma.","Cidades e Desenvolvimento Urbano, Direitos Humanos e Minorias, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,2260971,2260971-159,NA,NA
NA,MPV 996/2020,"Institui o Programa Casa Verde e Amarela

NOVA EMENTA: Institui o Programa Casa Verde e Amarela; altera as Leis nºs 8.036, de 11 de maio de 1990, 8.100, de 5 de dezembro de 1990, 8.677, de 13 de julho de 1993, 11.124, de 16 de junho de 2005, 11.977, de 7 de julho de 2009, 12.024, de 27 de agosto de 2009, 13.465, de 11 de julho de 2017, e 6.766, de 19 de dezembro de 1979; e revoga a Lei nº 13.439, de 27 de abril de 2017","Votação do DTQ 15: PSC: Emenda de Comissão 469. (art. 161, II)",Rejeitada a Emenda de Comissão nº 469.,2020-12-03T19:50:33,26/08/2020," Poder Executivo, Poder Executivo","Criação, Programa Casa Verde e Amarela, programa habitacional, aquisição, casa própria, família, área urbana, área rural. _Financiamento, regularização fundiária, reforma, imóvel. _Formalização, contrato, Programa Casa Verde e Amarela, registro, mulher, chefe de família. _Dissolução, união estável, separação judicial, divórcio, imóvel, Programa Casa Verde e Amarela, título de propriedade, registro, mulher. _Alteração, Lei do FGTS, Conselho Curador do Fundo de Garantia do Tempo de Serviço (CCFGTS). _Alteração, lei federal, Cadastro Nacional de Mutuários (CADMUT), Sistema Financeiro de Habitação (SFH). _Alteração, lei federal, Fundo de Desenvolvimento Social (FDS). _Alteração, Lei do Sistema Nacional de Habitação de Interesse Social, competência, Ministério do Desenvolvimento Regional. _Alteração, Lei do Programa Minha Casa, Minha Vida. _Alteração, lei federal, Regularização fundiária urbana (Reurb). _Revogação, lei federal, Cartão Reforma.","Cidades e Desenvolvimento Urbano, Direitos Humanos e Minorias, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,2260971,2260971-157,NA,NA
NA,MPV 996/2020,"Institui o Programa Casa Verde e Amarela

NOVA EMENTA: Institui o Programa Casa Verde e Amarela; altera as Leis nºs 8.036, de 11 de maio de 1990, 8.100, de 5 de dezembro de 1990, 8.677, de 13 de julho de 1993, 11.124, de 16 de junho de 2005, 11.977, de 7 de julho de 2009, 12.024, de 27 de agosto de 2009, 13.465, de 11 de julho de 2017, e 6.766, de 19 de dezembro de 1979; e revoga a Lei nº 13.439, de 27 de abril de 2017","Votação do DTQ 9: PDT: destaque para votação em separado do Art. 33, da Lei 13.465/2017, alterado pelo Art. 23 do PLV. (art. 161, I)",Mantido o texto.,2020-12-03T18:59:46,26/08/2020," Poder Executivo, Poder Executivo","Criação, Programa Casa Verde e Amarela, programa habitacional, aquisição, casa própria, família, área urbana, área rural. _Financiamento, regularização fundiária, reforma, imóvel. _Formalização, contrato, Programa Casa Verde e Amarela, registro, mulher, chefe de família. _Dissolução, união estável, separação judicial, divórcio, imóvel, Programa Casa Verde e Amarela, título de propriedade, registro, mulher. _Alteração, Lei do FGTS, Conselho Curador do Fundo de Garantia do Tempo de Serviço (CCFGTS). _Alteração, lei federal, Cadastro Nacional de Mutuários (CADMUT), Sistema Financeiro de Habitação (SFH). _Alteração, lei federal, Fundo de Desenvolvimento Social (FDS). _Alteração, Lei do Sistema Nacional de Habitação de Interesse Social, competência, Ministério do Desenvolvimento Regional. _Alteração, Lei do Programa Minha Casa, Minha Vida. _Alteração, lei federal, Regularização fundiária urbana (Reurb). _Revogação, lei federal, Cartão Reforma.","Cidades e Desenvolvimento Urbano, Direitos Humanos e Minorias, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,2260971,2260971-137,NA,NA
NA,MPV 996/2020,"Institui o Programa Casa Verde e Amarela

NOVA EMENTA: Institui o Programa Casa Verde e Amarela; altera as Leis nºs 8.036, de 11 de maio de 1990, 8.100, de 5 de dezembro de 1990, 8.677, de 13 de julho de 1993, 11.124, de 16 de junho de 2005, 11.977, de 7 de julho de 2009, 12.024, de 27 de agosto de 2009, 13.465, de 11 de julho de 2017, e 6.766, de 19 de dezembro de 1979; e revoga a Lei nº 13.439, de 27 de abril de 2017","Votação do DTQ 10: NOVO: Emenda de comissão nº 134. (art. 161, II)",Rejeitada a Emenda de Comissão nº 134.,2020-12-03T17:25:54,26/08/2020," Poder Executivo, Poder Executivo","Criação, Programa Casa Verde e Amarela, programa habitacional, aquisição, casa própria, família, área urbana, área rural. _Financiamento, regularização fundiária, reforma, imóvel. _Formalização, contrato, Programa Casa Verde e Amarela, registro, mulher, chefe de família. _Dissolução, união estável, separação judicial, divórcio, imóvel, Programa Casa Verde e Amarela, título de propriedade, registro, mulher. _Alteração, Lei do FGTS, Conselho Curador do Fundo de Garantia do Tempo de Serviço (CCFGTS). _Alteração, lei federal, Cadastro Nacional de Mutuários (CADMUT), Sistema Financeiro de Habitação (SFH). _Alteração, lei federal, Fundo de Desenvolvimento Social (FDS). _Alteração, Lei do Sistema Nacional de Habitação de Interesse Social, competência, Ministério do Desenvolvimento Regional. _Alteração, Lei do Programa Minha Casa, Minha Vida. _Alteração, lei federal, Regularização fundiária urbana (Reurb). _Revogação, lei federal, Cartão Reforma.","Cidades e Desenvolvimento Urbano, Direitos Humanos e Minorias, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,2260971,2260971-101,NA,NA
NA,MPV 996/2020,"Institui o Programa Casa Verde e Amarela

NOVA EMENTA: Institui o Programa Casa Verde e Amarela; altera as Leis nºs 8.036, de 11 de maio de 1990, 8.100, de 5 de dezembro de 1990, 8.677, de 13 de julho de 1993, 11.124, de 16 de junho de 2005, 11.977, de 7 de julho de 2009, 12.024, de 27 de agosto de 2009, 13.465, de 11 de julho de 2017, e 6.766, de 19 de dezembro de 1979; e revoga a Lei nº 13.439, de 27 de abril de 2017",Votação preliminar em turno único.,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",2020-12-03T15:27:56,26/08/2020," Poder Executivo, Poder Executivo","Criação, Programa Casa Verde e Amarela, programa habitacional, aquisição, casa própria, família, área urbana, área rural. _Financiamento, regularização fundiária, reforma, imóvel. _Formalização, contrato, Programa Casa Verde e Amarela, registro, mulher, chefe de família. _Dissolução, união estável, separação judicial, divórcio, imóvel, Programa Casa Verde e Amarela, título de propriedade, registro, mulher. _Alteração, Lei do FGTS, Conselho Curador do Fundo de Garantia do Tempo de Serviço (CCFGTS). _Alteração, lei federal, Cadastro Nacional de Mutuários (CADMUT), Sistema Financeiro de Habitação (SFH). _Alteração, lei federal, Fundo de Desenvolvimento Social (FDS). _Alteração, Lei do Sistema Nacional de Habitação de Interesse Social, competência, Ministério do Desenvolvimento Regional. _Alteração, Lei do Programa Minha Casa, Minha Vida. _Alteração, lei federal, Regularização fundiária urbana (Reurb). _Revogação, lei federal, Cartão Reforma.","Cidades e Desenvolvimento Urbano, Direitos Humanos e Minorias, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,2260971,2260971-76,NA,NA
